quarters,district,datetime,country,district_code,centx,centy,year_month,year,month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region
2009Q3,Ezo,2009-07-01,South Sudan,96.0,27.894099999999998,5.460567,2009_07,2009.0,8.0,1.0,,0.7869835333333333,99.55409000000002,27.33895,-5.136266699999999,33.207163333333334,-1.5226189666666665,2.3333333333333335,0.6666666666666666,0.9699204333333333,8133.766,12.96662,93281.0,18984.28,60.11828,2009-07-01,Equatoria,Equatoria
2009Q3,Fangak,2009-07-01,South Sudan,138.0,30.68803,9.071977,2009_07,2009.0,8.0,1.0,,0.6377723999999999,98.32786,18.167196666666666,-9.046497666666667,20.426086666666667,-1.9884677666666668,0.0,0.0,0.9367348666666667,7787.117000000001,33.69581,127845.0,6567.668000000001,89.96666999999998,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Fashoda,2009-07-01,South Sudan,147.0,31.84424,9.980295,2009_07,2009.0,8.0,1.0,,0.6494364666666667,96.8907,17.2733,-9.337277,19.820866666666664,-3.810992666666667,0.0,0.0,0.7960046,3609.446,18.37911,43708.0,20706.26,83.44186,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Gogrial East,2009-07-01,South Sudan,129.0,28.58906,8.597443,2009_07,2009.0,8.0,3.0,,0.6409454666666666,98.16352333333333,28.340513333333334,-0.7858260000000001,19.482133333333334,-2.58987,0.0,0.0,0.9474919,4443.336,30.98094,117747.0,16669.59,92.06122,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Gogrial West,2009-07-01,South Sudan,131.0,28.10997,8.56744,2009_07,2009.0,8.0,3.0,,0.5871789333333334,95.51715,28.853373333333334,-0.0159163333333332,17.20871,-2.9744745666666668,0.6666666666666666,0.0,0.9454131333333334,4419.444,15.908480000000003,275595.0,13252.840000000002,90.35294,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
2009Q3,Guit,2009-07-01,South Sudan,140.0,30.075190000000003,9.197522,2009_07,2009.0,8.0,1.0,,0.6762691,101.77658666666667,20.86461,-8.276954666666667,21.628,-1.1346751,0.0,0.0,0.9357066666666666,3458.7090000000003,22.39228,38855.0,8496.048,86.25641,2009-07-01,Greater Upper Nile,Greater Upper Nile
2009Q3,Ibba,2009-07-01,South Sudan,83.0,29.06166,5.099788,2009_07,2009.0,8.0,1.0,,0.7859123,99.48949666666665,24.581446666666665,-6.909733833333333,33.422806666666666,-1.9540371,0.3333333333333333,1.0,0.9619863333333334,9670.166,13.96499,49021.0,61726.29,63.39822999999999,2009-07-01,Equatoria,Equatoria
2009Q3,Ikotos,2009-07-01,South Sudan,80.0,33.13061,4.027118,2009_07,2009.0,8.0,2.0,,0.6023128666666667,88.50423,15.191186666666667,-9.138982666666667,18.361720000000002,-8.32969,0.0,0.0,0.9796087,3562.851,33.41938,117739.0,341473.8,70.0,2009-07-01,Equatoria,Equatoria
2009Q3,Juba,2009-07-01,South Sudan,90.0,31.48342,4.717081,2009_07,2009.0,8.0,1.0,,0.6900260666666665,96.30390333333332,15.320590000000001,-8.807209666666667,24.299760000000003,-5.063987666666667,3.6666666666666665,0.0,1.0100765,18447.04,33.07041,432060.0,41151.6,77.65,2009-07-01,Equatoria,Equatoria
2009Q3,Jur River,2009-07-01,South Sudan,75.0,28.02439,7.592506,2009_07,2009.0,8.0,2.0,,0.7372776666666666,99.92079999999999,28.991200000000003,-1.685132,27.555989999999998,-2.9729269333333335,0.0,0.0,1.0139061333333332,10091.04,0.1571745,147380.0,3157.81,85.95081999999998,2009-07-01,Bahr El Ghazal,Bahr El Ghazal
