quarters,datetime,country,district_code,district,centx,centy,year_month,ipc,ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,count_violence,sum_fatalities,food_price_idx,area,cropland_pct,pop,ruggedness_mean,pasture_pct,date,province,administrative_region
2016Q1,2016-01-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2016_01,2.0,0.08974358974358974,0.3292429696581196,99.41528683760684,2.8323320911666667,0.9456779298,1.6178566726153847,0.1692082127692308,0.7393162393162394,2.2735042735042734,5.47850417948718,8109.035211538462,18.570145728076923,163522.83333333334,33427.480307692305,80.55583743589743,2016-01-01,Greater Upper Nile,Greater Upper Nile
2016Q2,2016-04-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2016_04,2.0,0.01282051282051282,0.5432131128205129,108.23715658119659,20.826703287606836,3.2616175410555557,17.245605954700856,3.8322333519444447,0.6837606837606838,2.717948717948718,7.534327405982906,8109.035211538462,18.570145728076923,163522.83333333334,33427.480307692305,80.55583743589743,2016-04-01,Greater Upper Nile,Greater Upper Nile
2016Q3,2016-07-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2016_07,,,0.7044093072649572,102.20199863247863,24.13380687179487,-2.818472142948718,29.710275717948715,3.4338773336153845,1.358974358974359,6.739316239316239,10.961886452991454,8109.035211538462,18.570145728076923,163522.83333333334,33427.480307692305,80.55583743589743,2016-07-01,Greater Upper Nile,Greater Upper Nile
2016Q4,2016-10-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2016_10,3.0,0.10256410256410256,0.5094641175213676,96.19291038461537,6.579961870042736,-0.7871700297521368,8.686797551452992,-2.0781535124316237,1.4188034188034189,4.521367521367521,16.435100247863247,8109.035211538462,18.570145728076923,163522.83333333334,33427.480307692305,80.55583743589743,2016-10-01,Greater Upper Nile,Greater Upper Nile
2017Q1,2017-01-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2017_01,2.0,0.1282051282051282,0.333522397008547,100.6808223931624,1.6816971998162393,-0.2049568578923077,1.068317176871795,-0.3803312806452992,1.3461538461538463,5.162393162393163,21.000416111111115,8109.035211538462,18.570145728076923,168114.35897435897,33427.480307692305,80.55583743589743,2017-01-01,Greater Upper Nile,Greater Upper Nile
2017Q2,2017-04-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2017_04,3.0,0.16666666666666666,0.5163940747863248,102.08674995726496,17.672460623931624,0.1073749250854701,14.473117674786325,1.0597451481752136,1.5726495726495726,6.200854700854701,28.96849893162393,8109.035211538462,18.570145728076923,168114.35897435897,33427.480307692305,80.55583743589743,2017-04-01,Greater Upper Nile,Greater Upper Nile
2017Q3,2017-07-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2017_07,,,0.7167721568376069,104.12909794871796,29.258397136752137,2.306118579145299,29.89708311965812,3.620684473760684,1.1111111111111112,4.5256410256410255,33.78386025641026,8109.035211538462,18.570145728076923,168114.35897435897,33427.480307692305,80.55583743589743,2017-07-01,Greater Upper Nile,Greater Upper Nile
2017Q4,2017-10-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2017_10,2.0,0.2564102564102564,0.5693712465811966,107.70284632478632,6.492345981282051,-0.8747856637478633,13.502612695555557,2.7376615703247866,1.1495726495726495,4.547008547008547,33.275861880341886,8109.035211538462,18.570145728076923,168114.35897435897,33427.480307692305,80.55583743589743,2017-10-01,Greater Upper Nile,Greater Upper Nile
2018Q1,2018-01-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2018_01,3.0,0.19230769230769232,0.35840292264957263,108.02540141025642,3.213518208551282,1.3268640322059828,2.6349029907649575,1.186254459739316,0.9102564102564102,2.0085470085470085,36.5406402991453,8109.035211538462,18.570145728076923,172705.8205128205,33427.480307692305,80.55583743589743,2018-01-01,Greater Upper Nile,Greater Upper Nile
2018Q2,2018-04-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2018_04,3.0,0.6538461538461539,0.55185882008547,109.6894632051282,20.075906976923076,2.510821287645299,16.978343602136754,3.5649711576452994,1.0,2.1794871794871793,44.23910431623931,8109.035211538462,18.570145728076923,172705.8205128205,33427.480307692305,80.55583743589743,2018-04-01,Greater Upper Nile,Greater Upper Nile
2018Q3,2018-07-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2018_07,,,0.7067834991452991,102.64041196581196,26.633662547008544,-0.3186166624358974,25.74605541025641,-0.5303430461965812,0.717948717948718,1.4871794871794872,49.82112948717948,8109.035211538462,18.570145728076923,172705.8205128205,33427.480307692305,80.55583743589743,2018-07-01,Greater Upper Nile,Greater Upper Nile
2018Q4,2018-10-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2018_10,3.0,0.2564102564102564,0.526239926923077,99.05290709401709,6.8439815188888895,-0.5231504394444444,9.935774796153845,-0.8291761861495727,0.7735042735042735,0.905982905982906,51.94699235042735,8109.035211538462,18.570145728076923,172705.8205128205,33427.480307692305,80.55583743589743,2018-10-01,Greater Upper Nile,Greater Upper Nile
2019Q1,2019-01-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2019_01,3.0,0.10256410256410256,0.33316846752136753,100.2574285042735,1.5993479141709401,-0.27772856671282053,0.9986989092564104,-0.4469563894017094,0.5470085470085471,2.2051282051282053,55.81187388888889,8109.035211538462,18.570145728076923,177297.42307692306,33427.480307692305,80.55583743589743,2019-01-01,Greater Upper Nile,Greater Upper Nile
2019Q2,2019-04-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2019_04,3.0,0.19230769230769232,0.5013714692307693,98.91667683760684,20.815697893162394,3.250612010803419,13.329149008846153,-0.07307088363247861,0.5128205128205128,1.2606837606837606,65.14513457264957,8109.035211538462,18.570145728076923,177297.42307692306,33427.480307692305,80.55583743589743,2019-04-01,Greater Upper Nile,Greater Upper Nile
2019Q3,2019-07-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2019_07,,,0.7291675841880342,106.20506478632478,27.300943508547007,0.34866423331196583,30.89894098290598,4.622542619230769,0.5299145299145299,1.435897435897436,73.20894914529916,8109.035211538462,18.570145728076923,177297.42307692306,33427.480307692305,80.55583743589743,2019-07-01,Greater Upper Nile,Greater Upper Nile
2019Q4,2019-10-01,South Sudan,112.5,Bor,30.552041282051285,7.325734564102564,2019_10,3.0,0.24358974358974358,0.6024293833333333,115.27635136752136,9.551539750811965,2.184407964402436,17.645727120555556,6.880775828675214,0.452991452991453,0.905982905982906,81.89246051282052,8109.035211538462,18.570145728076923,177297.42307692306,33427.480307692305,80.55583743589743,2019-10-01,Greater Upper Nile,Greater Upper Nile
2020Q1,2020-01-01,South Sudan,112.5,Bor,30.552041282051285,7.3257345641025635,2020_01,3.0,0.16666666666666666,0.40033338076923075,121.68424942307693,0.6008834183247179,-0.083892906773145,3.6265323869871793,2.569395751455128,0.7884615384615384,1.544871794871795,87.34318993589744,8109.035211538461,18.570145728076923,181839.6182051282,33427.48030769231,80.55583743589743,2020-01-01,Greater Upper Nile,Greater Upper Nile
